"","TYPE","point","lon","lat"
"1393","mall/shop(non-food)",14,44.5133605506882,40.185210711576
"1394","restaurant/cafe",6,44.5135446154899,40.1850480631895
"1395","healthcare",10,44.5136942748162,40.1849463562788
"1396","restaurant/cafe",6,44.5144774260809,40.1829843850308
"1397","restaurant/cafe",6,44.5144564055033,40.1830412794271
"1398","bank/atm",10,44.5149997065871,40.1829736100915
"1399","bank/atm",10,44.514996292989,40.1829808162613
"1400","healthcare",10,44.5149953048422,40.1829913166787
"1401","healthcare",10,44.5149953048422,40.1829913166787
"1402","supermarket/shop(food)",10,44.5149953048422,40.1829976992847
"1403","supermarket/shop(food)",10,44.5149953048422,40.1829976992847
"1404","restaurant/cafe",6,44.5150744464187,40.1830022975057
"1405","pub/bar",4,44.5141652615197,40.183220678333
"1406","bank/atm",10,44.5145278215683,40.183333505864
"1407","mall/shop(non-food)",14,44.5149494009312,40.1833197798971
"1408","mall/shop(non-food)",14,44.5145622270437,40.1836719187018
"1409","mall/shop(non-food)",14,44.5145737254794,40.1837616173802
"1410","mall/shop(non-food)",14,44.5148815781272,40.1837319694751
"1411","mall/shop(non-food)",14,44.5148818476218,40.1838323742494
"1412","state institutions/NGO",4,44.5152080259015,40.1835577877711
"1413","restaurant/cafe",6,44.515190778248,40.1837741765583
"1414","bank/atm",10,44.5152162005706,40.183792912377
"1415","mall/shop(non-food)",14,44.5155674418466,40.1825266201781
"1416","restaurant/cafe",6,44.515416884205,40.1826336838986
"1417","mall/shop(non-food)",14,44.5161073293324,40.1826419881929
"1418","restaurant/cafe",6,44.5162231221725,40.1830241905242
"1419","restaurant/cafe",6,44.5162038982254,40.1830740159882
"1420","restaurant/cafe",6,44.5161418246393,40.1831147136196
"1421","restaurant/cafe",6,44.5164056598383,40.1828942735431
"1422","restaurant/cafe",6,44.5163127740379,40.1829436186909
"1423","mall/shop(non-food)",14,44.5156321205471,40.1835096097741
"1424","state institutions/NGO",4,44.5152430601976,40.1835428951461
"1425","restaurant/cafe",6,44.5153194169967,40.1836284762234
"1426","restaurant/cafe",6,44.5153396290906,40.1836945664282
"1427","restaurant/cafe",6,44.5160364522565,40.1831834122642
"1428","sport/fitness",4,44.5165362748806,40.1834411859787
"1429","mall/shop(non-food)",14,44.5160342064683,40.1836312900341
"1430","mall/shop(non-food)",14,44.5159382663959,40.1838008733827
"1431","restaurant/cafe",6,44.5140269209659,40.1840922043698
"1432","pub/bar",4,44.5140776757795,40.1844297898782
"1433","bank/atm",10,44.5146273549018,40.1840440953814
"1434","mall/shop(non-food)",14,44.5146175632652,40.1840871944482
"1435","mall/shop(non-food)",14,44.5146186412436,40.1840987927593
"1436","mall/shop(non-food)",14,44.5148964901609,40.1839091704187
"1437","bank/atm",10,44.5150075219301,40.1839334651673
"1438","bank/atm",10,44.5150075219301,40.1839334651673
"1439","restaurant/cafe",6,44.5150458799927,40.1839168568938
"1440","mall/shop(non-food)",14,44.5148976579708,40.1839799957632
"1441","restaurant/cafe",6,44.5147110778863,40.1842134031823
"1442","pub/bar",4,44.5142603032767,40.1845583999756
"1443","restaurant/cafe",6,44.5141281610984,40.1851075637205
"1444","pub/bar",4,44.5146283430486,40.1847730012334
"1445","restaurant/cafe",6,44.5147420697636,40.1847277064929
"1446","restaurant/cafe",6,44.5147411714483,40.184905316605
"1447","playground/attraction",4,44.5150689666955,40.1852081723426
"1448","playground/attraction",4,44.5155385160945,40.1839550833685
"1449","state institutions/NGO",4,44.5165651108012,40.1844698690382
"1450","restaurant/cafe",6,44.515394785649,40.1848636592518
"1451","restaurant/cafe",6,44.5164985456386,40.1848449923571
"1452","restaurant/cafe",6,44.516600773918,40.1849906900792
"1453","pub/bar",4,44.5111676732481,40.1854933894262
"1454","healthcare",10,44.5117099861851,40.1853949086871
"1455","restaurant/cafe",6,44.5114128234891,40.1856843798875
"1456","restaurant/cafe",6,44.5120710190978,40.1858427032292
"1457","pub/bar",4,44.5124407656687,40.1858066052653
"1458","pub/bar",4,44.5117655020697,40.1859684969343
"1459","mall/shop(non-food)",14,44.5114324965938,40.1865354921792
"1460","supermarket/shop(food)",10,44.5122392735505,40.1859289676773
"1461","mall/shop(non-food)",14,44.512428907907,40.1861986720459
"1462","restaurant/cafe",6,44.5119645687366,40.1865645898465
"1463","School/kindergarten",7,44.5125644636834,40.1853645065903
"1464","mall/shop(non-food)",14,44.5129245084492,40.1858180660278
"1465","mall/shop(non-food)",14,44.5130061653086,40.1857766151172
"1466","restaurant/cafe",6,44.5136670558631,40.185584183737
"1467","restaurant/cafe",6,44.5126895990024,40.1864736595946
"1468","restaurant/cafe",6,44.5128221903384,40.1865000808502
"1469","pub/bar",4,44.5133312656099,40.1860177025917
"1470","mall/shop(non-food)",14,44.5132182575472,40.1864619930629
"1471","restaurant/cafe",6,44.5136286079689,40.1863707195397
"1472","restaurant/cafe",6,44.5135474900988,40.1864436697414
"1473","restaurant/cafe",6,44.5117032488205,40.1867008134297
"1474","bank/atm",10,44.5114777716842,40.1868564579748
"1475","restaurant/cafe",6,44.5121619286046,40.1869506131435
"1476","pub/bar",4,44.5123934244533,40.1872656751521
"1477","pub/bar",4,44.512447952191,40.1879286662478
"1478","supermarket/shop(food)",10,44.5128070986416,40.1872752827704
"1479","restaurant/cafe",6,44.5133785169938,40.1866240890472
"1480","restaurant/cafe",6,44.5136083060435,40.1868949572979
"1481","playground/attraction",4,44.5138361187996,40.1868364877291
"1482","restaurant/cafe",6,44.5134813740939,40.1873185170359
"1483","restaurant/cafe",6,44.513672984744,40.1877770044324
"1484","restaurant/cafe",6,44.5141190881141,40.1856064876874
"1485","playground/attraction",4,44.5146440635661,40.1854024577383
"1486","restaurant/cafe",6,44.5139557743954,40.1864978161715
"1487","playground/attraction",4,44.5153721481039,40.1853962126142
"1488","pub/bar",4,44.5157727068891,40.1859254676899
"1489","pub/bar",4,44.5160722950363,40.1852516824372
"1490","pub/bar",4,44.5160320505116,40.1852963591772
"1491","pub/bar",4,44.5160668153131,40.1853995067457
"1492","restaurant/cafe",6,44.5158386432309,40.1861465155595
"1493","restaurant/cafe",6,44.5165001626061,40.1861638095569
"1494","restaurant/cafe",6,44.5165288188637,40.1861829564773
"1495","restaurant/cafe",6,44.5165908924499,40.1862323678599
"1496","bank/atm",10,44.5162791770463,40.1864947965999
"1497","playground/attraction",4,44.5142360487641,40.1872838609999
"1498","playground/attraction",4,44.5151348132058,40.1866457063909
"1499","bus_stop",4,44.5146193598958,40.1876683018185
"1500","bus_stop",4,44.5149359262019,40.1877708967775
"1501","restaurant/cafe",6,44.5152041631458,40.1878829618631
"1502","bank/atm",10,44.5157736052044,40.1869239861849
"1503","bus_stop",4,44.5157739645305,40.187934979764
"1504","bus_stop",4,44.5160615152529,40.1877667106317
"1505","School/kindergarten",7,44.4775005231983,40.1903932947774
"1506","mall/shop(non-food)",14,44.478786371696,40.1892501684488
"1507","mall/shop(non-food)",14,44.4783597617676,40.1893975723014
"1508","bus_stop",4,44.4791520758482,40.1897754819258
"1509","healthcare",10,44.4794942441399,40.1906041719621
"1510","supermarket/shop(food)",10,44.479448699555,40.1906592071625
"1511","mall/shop(non-food)",14,44.4795426633337,40.1902179635892
"1512","beauty_salon",4,44.4795750026839,40.1905151685574
"1513","supermarket/shop(food)",10,44.4795282902892,40.1905686941347
"1514","bus_stop",4,44.4800296400492,40.1906468551264
"1515","bank/atm",10,44.4803207840328,40.1900635619719
"1516","restaurant/cafe",6,44.4808503408928,40.1902889882152
"1517","restaurant/cafe",6,44.4792057951022,40.190968899421
"1518","restaurant/cafe",6,44.4787475644757,40.1915631642305
"1519","bus_stop",4,44.4785141821649,40.1925832838049
"1520","bus_stop",4,44.4788269755469,40.19280780961
"1521","restaurant/cafe",6,44.4835821176718,40.1925876755148
"1522","restaurant/cafe",6,44.4835259729666,40.1928734105301
"1523","bank/atm",10,44.4735936601962,40.1940389828251
"1524","healthcare",10,44.4735968042997,40.1940664990372
"1525","supermarket/shop(food)",10,44.473604170485,40.1941325104532
"1526","bank/atm",10,44.4736178248773,40.1942526620443
"1527","supermarket/shop(food)",10,44.4735542241552,40.1946671868305
"1528","bank/atm",10,44.4735999484031,40.1948333116792
"1529","bank/atm",10,44.4736032721697,40.1948447022983
"1530","post_office",3,44.474657175661,40.1941528902641
"1531","supermarket/shop(food)",10,44.4740481178984,40.1945600048658
"1532","bank/atm",10,44.4741033642884,40.1946497577646
"1533","supermarket/shop(food)",10,44.4737473619413,40.1952488621826
"1534","supermarket/shop(food)",10,44.4737586807138,40.1953294880174
"1535","healthcare",10,44.4737657774046,40.1953808826484
"1536","supermarket/shop(food)",10,44.473768741845,40.1954639785582
"1537","mall/shop(non-food)",14,44.4737896725912,40.1955518089715
"1538","mall/shop(non-food)",14,44.4737958709666,40.1955959986051
"1539","healthcare",10,44.4738004523746,40.1956395706536
"1540","mall/shop(non-food)",14,44.4742567965389,40.1967670134046
"1541","supermarket/shop(food)",10,44.4747753041209,40.1984968066567
"1542","supermarket/shop(food)",10,44.4789147409501,40.197316558614
"1543","bus_stop",4,44.4792033696509,40.1973691868202
"1544","bank/atm",10,44.4796165946816,40.197393957057
"1545","bank/atm",10,44.4793336253671,40.1984575591595
"1546","bus_stop",4,44.4795237088812,40.1976992957978
"1547","healthcare",10,44.48429259523,40.1920669814258
"1548","bank/atm",10,44.4842129146643,40.192281421687
"1549","restaurant/cafe",6,44.4839276097301,40.1926939685322
"1550","bank/atm",10,44.4839898629793,40.192762314374
"1551","mall/shop(non-food)",14,44.4840083682741,40.1927783715196
"1552","bus_stop",4,44.4847032151464,40.1927752836073
"1553","healthcare",10,44.4840883183344,40.1928236608842
"1554","healthcare",10,44.4843563756152,40.1928865169825
